DocumentId;Ordinal;Product;Quantity;Price;TaxRate
335;4;Mouse;9;417,91;8
335;5;Hard drive;5;100,04;23
335;6;RAM;5;434,66;8
335;7;Graphics Card;8;158,65;23
335;8;Processor;7;184,72;8
336;1;Printer;11;171,50;8
337;1;Printer;15;363,07;23
337;2;Keyboard;18;365,90;8
337;3;Headphones;16;321,17;23
337;4;Mouse;9;80,76;8
337;5;Hard drive;16;380,83;23
337;6;RAM;10;480,34;8
337;7;Graphics Card;16;366,10;23
337;8;Processor;10;53,54;8
338;1;Printer;8;444,72;8
339;1;Printer;7;373,49;23
339;2;Keyboard;9;33,28;8
339;3;Headphones;17;255,96;23
339;4;Mouse;9;456,99;8
339;5;Hard drive;7;149,09;23
340;1;Printer;10;144,89;8
340;2;Keyboard;17;414,75;8
340;3;Headphones;18;313,95;8
340;4;Mouse;18;489,84;8
340;5;Hard drive;18;23,81;8
340;6;RAM;13;107,60;8
340;7;Graphics Card;11;78,08;8
340;8;Processor;6;225,97;8
340;9;Monitor;13;395,41;8
341;1;Printer;9;201,31;23
341;2;Keyboard;11;396,64;8
341;3;Headphones;8;280,59;23
341;4;Mouse;9;375,02;8
341;5;Hard drive;15;373,78;23
341;6;RAM;17;482,84;8
341;7;Graphics Card;5;396,91;23
341;8;Processor;3;128,06;8
341;9;Monitor;9;409,06;23
342;1;Printer;12;473,37;8
342;2;Keyboard;1;414,97;8
343;1;Printer;12;360,90;23
343;2;Keyboard;12;155,69;8
344;1;Printer;16;42,35;8
344;2;Keyboard;7;190,06;8
344;3;Headphones;10;307,53;8
344;4;Mouse;13;97,68;8
345;1;Printer;2;213,32;23
345;2;Keyboard;16;196,94;8
345;3;Headphones;11;13,03;23
345;4;Mouse;17;467,19;8
345;5;Hard drive;8;35,60;23
345;6;RAM;18;433,17;8
346;1;Printer;6;258,46;8
346;2;Keyboard;1;237,57;8
347;1;Printer;1;40,37;23
347;2;Keyboard;2;323,79;8
347;3;Headphones;1;28,34;23
347;4;Mouse;10;481,99;8
347;5;Hard drive;2;267,16;23
347;6;RAM;10;103,06;8
347;7;Graphics Card;9;326,23;23
347;8;Processor;17;164,77;8
347;9;Monitor;2;238,91;23
348;1;Printer;19;485,47;8
348;2;Keyboard;13;161,60;8
348;3;Headphones;17;230,03;8
348;4;Mouse;10;228,41;8
349;1;Printer;16;117,75;23
349;2;Keyboard;1;399,54;8
349;3;Headphones;18;16,54;23
349;4;Mouse;7;149,28;8
350;1;Printer;7;217,88;8
350;2;Keyboard;15;376,91;8
350;3;Headphones;12;81,51;8
350;4;Mouse;13;495,04;8
350;5;Hard drive;11;45,98;8
350;6;RAM;18;277,74;8
350;7;Graphics Card;4;232,08;8
351;1;Printer;7;119,88;23
351;2;Keyboard;6;460,73;8
351;3;Headphones;10;59,15;23
351;4;Mouse;12;189,41;8
351;5;Hard drive;9;72,04;23
351;6;RAM;15;315,51;8
352;1;Printer;16;409,64;8
352;2;Keyboard;15;208,37;8
352;3;Headphones;16;93,98;8
352;4;Mouse;17;189,08;8
353;1;Printer;13;163,54;23
353;2;Keyboard;5;175,81;8
353;3;Headphones;16;325,26;23
353;4;Mouse;8;455,75;8
353;5;Hard drive;3;434,67;23
353;6;RAM;12;285,04;8
353;7;Graphics Card;19;57,89;23
353;8;Processor;4;250,57;8
354;1;Printer;8;294,78;8
354;2;Keyboard;15;172,10;8
354;3;Headphones;9;403,02;8
354;4;Mouse;3;292,36;8
354;5;Hard drive;16;195,05;8
354;6;RAM;8;231,88;8
354;7;Graphics Card;2;130,51;8
354;8;Processor;16;441,84;8
354;9;Monitor;19;396,52;8
355;1;Printer;16;233,34;23
355;2;Keyboard;18;150,20;8
355;3;Headphones;11;217,51;23
356;1;Printer;2;101,60;8
356;2;Keyboard;14;58,85;8
356;3;Headphones;16;86,75;8
356;4;Mouse;18;471,82;8
356;5;Hard drive;13;365,55;8
356;6;RAM;5;309,38;8
356;7;Graphics Card;16;102,10;8
356;8;Processor;7;176,54;8
357;1;Printer;17;113,97;23
358;1;Printer;14;98,06;8
358;2;Keyboard;12;255,89;8
358;3;Headphones;10;39,22;8
358;4;Mouse;10;38,56;8
358;5;Hard drive;6;488,45;8
358;6;RAM;7;419,09;8
358;7;Graphics Card;3;309,65;8
358;8;Processor;18;327,20;8
359;1;Printer;19;197,39;23
359;2;Keyboard;19;413,51;8
359;3;Headphones;1;403,05;23
359;4;Mouse;15;60,70;8
359;5;Hard drive;13;44,76;23
359;6;RAM;3;209,71;8
359;7;Graphics Card;3;127,58;23
359;8;Processor;9;347,94;8
359;9;Monitor;12;233,47;23
360;1;Printer;12;175,61;8
360;2;Keyboard;5;296,48;8
360;3;Headphones;19;38,19;8
360;4;Mouse;18;425,15;8
360;5;Hard drive;19;406,20;8
361;1;Printer;16;120,37;23
361;2;Keyboard;13;486,27;8
361;3;Headphones;10;321,22;23
361;4;Mouse;3;132,10;8
361;5;Hard drive;7;484,52;23
361;6;RAM;4;72,24;8
361;7;Graphics Card;14;46,35;23
362;1;Printer;9;130,30;8
363;1;Printer;17;193,24;23
364;1;Printer;9;140,03;8
364;2;Keyboard;9;82,21;8
364;3;Headphones;3;87,12;8
364;4;Mouse;1;427,03;8
364;5;Hard drive;18;33,72;8
364;6;RAM;1;284,83;8
364;7;Graphics Card;14;178,55;8
364;8;Processor;7;128,66;8
364;9;Monitor;18;495,24;8
365;1;Printer;17;124,85;23
365;2;Keyboard;4;472,41;8
365;3;Headphones;11;88,58;23
365;4;Mouse;5;264,78;8
365;5;Hard drive;11;456,53;23
365;6;RAM;7;92,64;8
365;7;Graphics Card;5;134,07;23
366;1;Printer;11;379,14;8
366;2;Keyboard;19;346,95;8
366;3;Headphones;13;418,74;8
366;4;Mouse;18;347,99;8
367;1;Printer;15;485,37;23
367;2;Keyboard;13;225,14;8
367;3;Headphones;17;75,84;23
367;4;Mouse;8;126,74;8
367;5;Hard drive;7;113,16;23
367;6;RAM;13;424,55;8
367;7;Graphics Card;9;53,65;23
368;1;Printer;10;459,87;8
368;2;Keyboard;7;157,99;8
368;3;Headphones;15;352,64;8
368;4;Mouse;4;238,99;8
368;5;Hard drive;11;264,07;8
368;6;RAM;2;224,19;8
368;7;Graphics Card;3;194,78;8
369;1;Printer;18;260,56;23
369;2;Keyboard;9;362,96;8
369;3;Headphones;6;316,53;23
369;4;Mouse;12;204,65;8
369;5;Hard drive;17;358,20;23
369;6;RAM;5;497,72;8
370;1;Printer;9;491,03;8
371;1;Printer;18;227,48;23
371;2;Keyboard;6;492,34;8
371;3;Headphones;16;30,38;23
371;4;Mouse;13;244,46;8
371;5;Hard drive;7;178,44;23
371;6;RAM;9;392,70;8
371;7;Graphics Card;6;31,76;23
372;1;Printer;14;305,43;8
372;2;Keyboard;17;299,44;8
372;3;Headphones;9;24,06;8
372;4;Mouse;6;47,41;8
372;5;Hard drive;11;353,54;8
372;6;RAM;6;300,96;8
372;7;Graphics Card;15;199,52;8
372;8;Processor;13;175,13;8
373;1;Printer;4;83,64;23
373;2;Keyboard;10;299,42;8
373;3;Headphones;16;266,30;23
373;4;Mouse;9;261,91;8
374;1;Printer;17;333,54;8
374;2;Keyboard;5;452,21;8
374;3;Headphones;1;87,65;8
374;4;Mouse;5;38,49;8
374;5;Hard drive;6;405,04;8
374;6;RAM;9;486,96;8
374;7;Graphics Card;12;246,87;8
374;8;Processor;2;144,42;8
374;9;Monitor;12;209,49;8
375;1;Printer;19;325,23;23
376;1;Printer;18;31,04;8
377;1;Printer;5;120,82;23
378;1;Printer;17;305,72;8
378;2;Keyboard;18;172,14;8
378;3;Headphones;8;104,58;8
379;1;Printer;3;18,69;23
379;2;Keyboard;19;314,45;8
379;3;Headphones;19;395,35;23
379;4;Mouse;18;96,26;8
379;5;Hard drive;6;452,38;23
380;1;Printer;17;252,80;8
380;2;Keyboard;9;202,31;8
380;3;Headphones;2;214,82;8
380;4;Mouse;16;247,88;8
380;5;Hard drive;18;401,99;8
380;6;RAM;11;417,38;8
380;7;Graphics Card;1;382,81;8
381;1;Printer;12;317,89;23
381;2;Keyboard;18;326,23;8
381;3;Headphones;16;82,41;23
381;4;Mouse;10;372,26;8
381;5;Hard drive;18;20,82;23
381;6;RAM;14;393,82;8
382;1;Printer;10;262,03;8
382;2;Keyboard;14;119,65;8
382;3;Headphones;1;428,43;8
382;4;Mouse;15;434,40;8
383;1;Printer;17;21,83;23
383;2;Keyboard;5;45,90;8
383;3;Headphones;19;448,38;23
383;4;Mouse;10;493,28;8
383;5;Hard drive;1;211,47;23
384;1;Printer;5;467,63;8
384;2;Keyboard;1;293,93;8
384;3;Headphones;13;176,41;8
384;4;Mouse;16;447,68;8
384;5;Hard drive;1;393,93;8
384;6;RAM;1;421,78;8
385;1;Printer;12;221,29;23
385;2;Keyboard;18;21,32;8
385;3;Headphones;14;63,50;23
386;1;Printer;5;242,81;8
386;2;Keyboard;17;217,42;8
387;1;Printer;16;193,80;23
387;2;Keyboard;17;227,61;8
387;3;Headphones;2;45,27;23
387;4;Mouse;16;173,94;8
387;5;Hard drive;12;331,69;23
387;6;RAM;17;459,37;8
388;1;Printer;19;60,50;8
388;2;Keyboard;18;328,62;8
388;3;Headphones;10;266,86;8
388;4;Mouse;13;288,78;8
388;5;Hard drive;3;158,77;8
388;6;RAM;8;302,38;8
388;7;Graphics Card;4;263,58;8
388;8;Processor;2;166,13;8
388;9;Monitor;3;432,36;8
389;1;Printer;1;73,92;23
389;2;Keyboard;11;284,92;8
390;1;Printer;3;392,90;8
390;2;Keyboard;11;251,29;8
390;3;Headphones;17;367,55;8
390;4;Mouse;16;416,94;8
390;5;Hard drive;19;332,86;8
390;6;RAM;9;353,11;8
390;7;Graphics Card;18;374,08;8
390;8;Processor;17;25,42;8
390;9;Monitor;13;231,50;8
391;1;Printer;18;356,05;23
391;2;Keyboard;4;238,78;8
391;3;Headphones;2;148,69;23
391;4;Mouse;11;453,48;8
391;5;Hard drive;19;275,29;23
391;6;RAM;10;15,75;8
391;7;Graphics Card;15;347,84;23
391;8;Processor;19;205,86;8
392;1;Printer;12;362,13;8
392;2;Keyboard;8;32,19;8
393;1;Printer;5;74,49;23
393;2;Keyboard;2;13,30;8
393;3;Headphones;18;494,90;23
393;4;Mouse;3;122,11;8
394;1;Printer;2;370,70;8
395;1;Printer;18;363,66;23
396;1;Printer;1;272,73;8
397;1;Printer;9;352,03;23
397;2;Keyboard;15;475,88;8
397;3;Headphones;1;51,50;23
397;4;Mouse;12;239,03;8
397;5;Hard drive;19;235,13;23
397;6;RAM;18;69,69;8
397;7;Graphics Card;19;451,78;23
397;8;Processor;3;172,20;8
398;1;Printer;7;99,03;8
398;2;Keyboard;1;225,37;8
398;3;Headphones;15;65,82;8
399;1;Printer;5;249,62;23
399;2;Keyboard;7;167,53;8
399;3;Headphones;7;213,89;23
399;4;Mouse;13;415,28;8
399;5;Hard drive;15;328,47;23
399;6;RAM;11;295,55;8
400;1;Printer;1;357,34;8
400;2;Keyboard;10;337,12;8
400;3;Headphones;13;9,66;8
400;4;Mouse;16;74,69;8
400;5;Hard drive;16;356,73;8
400;6;RAM;5;303,15;8
401;1;Printer;3;434,72;23
401;2;Keyboard;3;279,18;8
402;1;Printer;16;335,05;8
402;2;Keyboard;9;101,18;8
402;3;Headphones;10;383,75;8
402;4;Mouse;4;277,82;8
402;5;Hard drive;7;370,81;8
402;6;RAM;7;295,19;8
403;1;Printer;4;284,51;23
403;2;Keyboard;15;219,05;8
403;3;Headphones;13;210,49;23
403;4;Mouse;16;282,42;8
403;5;Hard drive;2;220,74;23
403;6;RAM;7;119,63;8
404;1;Printer;13;332,21;8
404;2;Keyboard;11;95,20;8
404;3;Headphones;2;190,44;8
405;1;Printer;7;482,77;23
405;2;Keyboard;17;138,47;8
406;1;Printer;8;410,94;8
406;2;Keyboard;16;217,38;8
406;3;Headphones;17;72,18;8
406;4;Mouse;2;486,50;8
406;5;Hard drive;12;204,89;8
407;1;Printer;8;109,80;23
407;2;Keyboard;7;434,22;8
407;3;Headphones;17;293,77;23
407;4;Mouse;9;220,80;8
407;5;Hard drive;7;186,51;23
407;6;RAM;4;466,36;8
408;1;Printer;7;50,68;8
408;2;Keyboard;13;204,81;8
408;3;Headphones;19;413,38;8
408;4;Mouse;13;494,35;8
408;5;Hard drive;12;432,58;8
409;1;Printer;8;393,88;23
409;2;Keyboard;4;243,46;8
409;3;Headphones;2;264,87;23
410;1;Printer;11;400,91;8
410;2;Keyboard;9;91,14;8
410;3;Headphones;5;469,66;8
410;4;Mouse;13;218,42;8
410;5;Hard drive;5;64,57;8
410;6;RAM;1;18,69;8
410;7;Graphics Card;13;66,34;8
410;8;Processor;3;192,33;8
411;1;Printer;2;121,92;23
411;2;Keyboard;12;76,99;8
411;3;Headphones;14;157,89;23
411;4;Mouse;2;205,45;8
411;5;Hard drive;10;395,04;23
411;6;RAM;3;69,11;8
411;7;Graphics Card;4;197,06;23
412;1;Printer;9;262,67;8
412;2;Keyboard;14;20,53;8
412;3;Headphones;7;125,95;8
412;4;Mouse;16;261,64;8
412;5;Hard drive;10;119,38;8
413;1;Printer;16;56,50;23
413;2;Keyboard;3;213,09;8
413;3;Headphones;1;124,76;23
414;1;Printer;5;405,87;8
414;2;Keyboard;4;97,87;8
414;3;Headphones;2;361,90;8
414;4;Mouse;18;399,72;8
414;5;Hard drive;13;208,74;8
415;1;Printer;14;318,60;23
415;2;Keyboard;7;139,65;8
415;3;Headphones;19;405,13;23
415;4;Mouse;18;324,77;8
415;5;Hard drive;15;194,06;23
415;6;RAM;12;235,06;8
415;7;Graphics Card;2;251,14;23
416;1;Printer;4;281,23;8
416;2;Keyboard;12;469,85;8
417;1;Printer;17;34,32;23
417;2;Keyboard;5;125,29;8
417;3;Headphones;6;128,09;23
417;4;Mouse;15;12,99;8
417;5;Hard drive;12;131,92;23
417;6;RAM;1;433,54;8
418;1;Printer;8;364,62;8
418;2;Keyboard;18;59,54;8
418;3;Headphones;2;140,86;8
418;4;Mouse;1;247,15;8
418;5;Hard drive;2;38,10;8
418;6;RAM;16;20,62;8
418;7;Graphics Card;12;221,43;8
418;8;Processor;18;20,84;8
419;1;Printer;8;69,06;23
419;2;Keyboard;6;305,66;8
419;3;Headphones;4;192,90;23
420;1;Printer;10;200,62;8
420;2;Keyboard;8;15,16;8
420;3;Headphones;14;222,80;8
420;4;Mouse;13;120,06;8
420;5;Hard drive;14;140,47;8
420;6;RAM;10;454,18;8
420;7;Graphics Card;19;206,59;8
420;8;Processor;13;201,08;8
421;1;Printer;15;287,80;23
421;2;Keyboard;15;119,55;8
421;3;Headphones;9;361,85;23
421;4;Mouse;1;13,82;8
422;1;Printer;14;368,69;8
422;2;Keyboard;19;106,75;8
423;1;Printer;15;93,78;23
423;2;Keyboard;7;359,10;8
423;3;Headphones;16;187,20;23
423;4;Mouse;17;359,21;8
423;5;Hard drive;16;194,34;23
423;6;RAM;9;199,56;8
423;7;Graphics Card;1;96,32;23
423;8;Processor;11;112,80;8
423;9;Monitor;17;181,25;23
424;1;Printer;14;336,57;8
424;2;Keyboard;5;151,34;8
424;3;Headphones;5;91,54;8
424;4;Mouse;14;433,14;8
424;5;Hard drive;17;323,25;8
424;6;RAM;10;188,35;8
424;7;Graphics Card;16;407,97;8
425;1;Printer;2;140,81;23
425;2;Keyboard;18;107,07;8
425;3;Headphones;11;492,45;23
426;1;Printer;18;388,50;8
426;2;Keyboard;7;311,69;8
427;1;Printer;13;95,34;23
428;1;Printer;9;470,60;8
428;2;Keyboard;16;292,38;8
428;3;Headphones;9;85,44;8
429;1;Printer;5;409,08;23
429;2;Keyboard;12;308,06;8
429;3;Headphones;1;337,64;23
429;4;Mouse;13;237,34;8
429;5;Hard drive;8;84,81;23
429;6;RAM;15;177,65;8
429;7;Graphics Card;19;48,12;23
429;8;Processor;16;304,23;8
430;1;Printer;7;176,04;8
430;2;Keyboard;2;489,20;8
430;3;Headphones;4;341,49;8
430;4;Mouse;7;283,92;8
431;1;Printer;12;437,35;23
431;2;Keyboard;1;446,17;8
431;3;Headphones;2;206,91;23
432;1;Printer;11;462,54;8
433;1;Printer;16;282,89;23
433;2;Keyboard;17;224,64;8
434;1;Printer;14;212,81;8
434;2;Keyboard;9;101,24;8
434;3;Headphones;16;138,59;8
434;4;Mouse;2;430,92;8
434;5;Hard drive;15;148,18;8
434;6;RAM;4;473,47;8
434;7;Graphics Card;13;186,61;8
434;8;Processor;5;159,36;8
435;1;Printer;1;417,87;23
435;2;Keyboard;1;163,63;8
435;3;Headphones;1;12,81;23
435;4;Mouse;17;353,84;8
436;1;Printer;1;198,65;8
436;2;Keyboard;11;210,99;8
436;3;Headphones;15;356,16;8
436;4;Mouse;10;239,93;8
437;1;Printer;1;42,27;23
437;2;Keyboard;12;40,27;8
437;3;Headphones;13;44,24;23
437;4;Mouse;15;343,56;8
437;5;Hard drive;3;265,74;23
437;6;RAM;16;375,53;8
438;1;Printer;12;341,96;8
438;2;Keyboard;3;369,50;8
438;3;Headphones;17;154,28;8
438;4;Mouse;17;43,66;8
438;5;Hard drive;18;40,65;8
438;6;RAM;8;403,22;8
438;7;Graphics Card;17;129,14;8
438;8;Processor;5;188,12;8
438;9;Monitor;14;146,71;8
439;1;Printer;16;136,86;23
439;2;Keyboard;8;82,87;8
440;1;Printer;4;490,42;8
440;2;Keyboard;12;195,29;8
440;3;Headphones;10;289,86;8
440;4;Mouse;4;256,38;8
440;5;Hard drive;1;209,22;8
440;6;RAM;11;79,70;8
440;7;Graphics Card;5;24,67;8
440;8;Processor;18;486,56;8
441;1;Printer;8;82,80;23
441;2;Keyboard;13;13,72;8
441;3;Headphones;17;382,41;23
442;1;Printer;3;430,90;8
442;2;Keyboard;17;73,78;8
443;1;Printer;15;456,77;23
443;2;Keyboard;17;172,15;8
444;1;Printer;16;243,11;8
444;2;Keyboard;10;121,14;8
444;3;Headphones;9;196,10;8
444;4;Mouse;4;354,67;8
444;5;Hard drive;5;257,06;8
444;6;RAM;1;472,60;8
445;1;Printer;14;57,08;23
445;2;Keyboard;12;451,03;8
445;3;Headphones;4;285,66;23
445;4;Mouse;16;161,92;8
445;5;Hard drive;3;429,12;23
445;6;RAM;18;329,99;8
445;7;Graphics Card;1;428,93;23
446;1;Printer;3;480,75;8
446;2;Keyboard;2;89,57;8
446;3;Headphones;8;215,26;8
446;4;Mouse;2;141,81;8
447;1;Printer;15;416,28;23
447;2;Keyboard;4;293,14;8
448;1;Printer;8;321,07;8
448;2;Keyboard;2;96,42;8
448;3;Headphones;10;392,41;8
449;1;Printer;4;32,24;23
449;2;Keyboard;11;123,31;8
449;3;Headphones;10;117,98;23
449;4;Mouse;8;485,94;8
449;5;Hard drive;9;457,21;23
449;6;RAM;4;114,26;8
449;7;Graphics Card;6;418,99;23
449;8;Processor;4;35,85;8
450;1;Printer;5;396,31;8
451;1;Printer;2;357,96;23
451;2;Keyboard;6;242,99;8
451;3;Headphones;8;96,93;23
451;4;Mouse;16;338,81;8
451;5;Hard drive;16;110,61;23
451;6;RAM;9;331,36;8
451;7;Graphics Card;15;448,54;23
452;1;Printer;18;259,57;8
452;2;Keyboard;12;41,39;8
452;3;Headphones;10;111,69;8
452;4;Mouse;7;149,35;8
452;5;Hard drive;11;155,82;8
452;6;RAM;2;406,57;8
452;7;Graphics Card;6;392,94;8
452;8;Processor;9;366,38;8
452;9;Monitor;18;431,81;8
453;1;Printer;14;11,22;23
453;2;Keyboard;7;54,43;8
453;3;Headphones;2;52,77;23
453;4;Mouse;17;311,35;8
453;5;Hard drive;14;456,18;23
454;1;Printer;2;118,38;8
454;2;Keyboard;16;472,50;8
455;1;Printer;5;111,06;23
455;2;Keyboard;5;229,88;8
455;3;Headphones;4;495,68;23
455;4;Mouse;12;297,58;8
455;5;Hard drive;16;117,78;23
455;6;RAM;4;108,96;8
455;7;Graphics Card;6;344,76;23
456;1;Printer;18;82,87;8
456;2;Keyboard;17;77,17;8
456;3;Headphones;12;141,35;8
456;4;Mouse;10;160,16;8
456;5;Hard drive;7;9,59;8
456;6;RAM;9;228,99;8
457;1;Printer;17;269,10;23
457;2;Keyboard;5;482,57;8
457;3;Headphones;17;72,19;23
457;4;Mouse;19;369,67;8
457;5;Hard drive;3;470,11;23
457;6;RAM;12;209,47;8
457;7;Graphics Card;1;98,81;23
458;1;Printer;10;480,55;8
458;2;Keyboard;7;27,16;8
458;3;Headphones;15;131,16;8
459;1;Printer;2;139,64;23
459;2;Keyboard;3;80,21;8
459;3;Headphones;11;477,89;23
459;4;Mouse;15;495,19;8
459;5;Hard drive;9;107,37;23
459;6;RAM;3;233,52;8
459;7;Graphics Card;10;476,60;23
459;8;Processor;16;428,61;8
460;1;Printer;5;32,25;8
461;1;Printer;14;302,19;23
461;2;Keyboard;11;334,69;8
461;3;Headphones;10;284,18;23
462;1;Printer;1;493,07;8
462;2;Keyboard;5;322,50;8
462;3;Headphones;6;113,52;8
462;4;Mouse;5;329,29;8
462;5;Hard drive;3;444,29;8
463;1;Printer;13;28,49;23
463;2;Keyboard;12;101,75;8
463;3;Headphones;19;316,20;23
463;4;Mouse;1;34,58;8
463;5;Hard drive;6;145,74;23
463;6;RAM;12;265,88;8
463;7;Graphics Card;10;482,02;23
464;1;Printer;18;45,70;8
464;2;Keyboard;8;208,50;8
464;3;Headphones;2;360,66;8
464;4;Mouse;11;155,30;8
464;5;Hard drive;15;35,41;8
464;6;RAM;13;478,39;8
464;7;Graphics Card;11;161,12;8
464;8;Processor;6;147,96;8
465;1;Printer;1;402,78;23
465;2;Keyboard;5;52,80;8
465;3;Headphones;6;98,63;23
465;4;Mouse;11;234,52;8
465;5;Hard drive;1;154,40;23
465;6;RAM;7;213,94;8
465;7;Graphics Card;16;243,12;23
465;8;Processor;3;135,53;8
465;9;Monitor;19;103,21;23
466;1;Printer;1;183,69;8
466;2;Keyboard;10;337,55;8
466;3;Headphones;18;38,69;8
466;4;Mouse;6;390,90;8
466;5;Hard drive;16;222,77;8
466;6;RAM;2;284,81;8
466;7;Graphics Card;10;310,28;8
466;8;Processor;4;383,33;8
467;1;Printer;10;130,32;23
467;2;Keyboard;13;282,64;8
467;3;Headphones;5;278,60;23
467;4;Mouse;3;244,71;8
467;5;Hard drive;2;69,65;23
467;6;RAM;13;79,03;8
467;7;Graphics Card;1;177,11;23
467;8;Processor;2;86,80;8
467;9;Monitor;4;385,52;23
468;1;Printer;4;287,66;8
468;2;Keyboard;6;227,71;8
468;3;Headphones;16;207,83;8
468;4;Mouse;19;39,50;8
469;1;Printer;17;357,44;23
469;2;Keyboard;16;434,58;8
469;3;Headphones;2;329,61;23
469;4;Mouse;12;436,11;8
469;5;Hard drive;16;461,60;23
469;6;RAM;9;219,06;8
469;7;Graphics Card;13;69,82;23
469;8;Processor;7;277,33;8
470;1;Printer;10;88,44;8
470;2;Keyboard;11;253,44;8
470;3;Headphones;9;355,74;8
470;4;Mouse;10;235,16;8
470;5;Hard drive;12;472,20;8
470;6;RAM;7;435,50;8
470;7;Graphics Card;2;484,62;8
471;1;Printer;14;210,34;23
471;2;Keyboard;18;236,65;8
471;3;Headphones;11;58,62;23
472;1;Printer;19;286,31;8
472;2;Keyboard;4;354,63;8
472;3;Headphones;11;469,40;8
472;4;Mouse;5;113,58;8
472;5;Hard drive;8;286,02;8
472;6;RAM;10;444,63;8
472;7;Graphics Card;6;483,43;8
473;1;Printer;12;400,77;23
473;2;Keyboard;7;282,68;8
473;3;Headphones;12;277,09;23
473;4;Mouse;18;289,44;8
474;1;Printer;6;19,65;8
474;2;Keyboard;19;286,30;8
475;1;Printer;16;189,97;23
475;2;Keyboard;19;152,39;8
475;3;Headphones;11;91,10;23
475;4;Mouse;2;301,03;8
475;5;Hard drive;4;286,92;23
476;1;Printer;13;296,84;8
476;2;Keyboard;4;243,94;8
476;3;Headphones;15;135,18;8
476;4;Mouse;2;375,17;8
477;1;Printer;14;270,93;23
477;2;Keyboard;7;113,49;8
477;3;Headphones;2;444,86;23
477;4;Mouse;12;367,65;8
478;1;Printer;18;190,68;8
478;2;Keyboard;6;409,53;8
479;1;Printer;5;54,19;23
479;2;Keyboard;16;20,63;8
479;3;Headphones;3;10,17;23
479;4;Mouse;12;255,59;8
480;1;Printer;12;361,23;8
480;2;Keyboard;3;409,93;8
480;3;Headphones;9;193,46;8
480;4;Mouse;12;329,48;8
480;5;Hard drive;6;281,48;8
480;6;RAM;12;79,97;8
480;7;Graphics Card;12;373,24;8
480;8;Processor;18;485,64;8
480;9;Monitor;18;495,45;8
481;1;Printer;8;471,34;23
481;2;Keyboard;19;79,13;8
481;3;Headphones;16;115,35;23
481;4;Mouse;13;104,74;8
481;5;Hard drive;11;119,74;23
481;6;RAM;19;363,90;8
481;7;Graphics Card;19;389,58;23
482;1;Printer;11;106,27;8
483;1;Printer;9;150,60;23
483;2;Keyboard;6;138,33;8
484;1;Printer;8;354,70;8
484;2;Keyboard;5;347,03;8
484;3;Headphones;8;96,74;8
485;1;Printer;6;443,82;23
485;2;Keyboard;10;139,16;8
485;3;Headphones;15;154,49;23
485;4;Mouse;1;403,37;8
485;5;Hard drive;5;12,45;23
485;6;RAM;12;333,11;8
485;7;Graphics Card;12;382,63;23
485;8;Processor;17;256,98;8
485;9;Monitor;6;58,81;23
486;1;Printer;4;48,21;8
486;2;Keyboard;2;73,17;8
486;3;Headphones;1;475,03;8
486;4;Mouse;19;365,22;8
486;5;Hard drive;17;127,89;8
486;6;RAM;8;348,47;8
486;7;Graphics Card;9;226,51;8
487;1;Printer;16;346,30;23
487;2;Keyboard;12;90,21;8
487;3;Headphones;11;449,45;23
487;4;Mouse;18;329,03;8
487;5;Hard drive;16;420,30;23
487;6;RAM;2;282,45;8
487;7;Graphics Card;7;194,73;23
487;8;Processor;19;111,93;8
487;9;Monitor;14;485,56;23
488;1;Printer;19;290,24;8
488;2;Keyboard;19;350,18;8
489;1;Printer;6;21,95;23
490;1;Printer;11;463,04;8
490;2;Keyboard;7;149,02;8
490;3;Headphones;16;397,88;8
490;4;Mouse;19;28,19;8
490;5;Hard drive;14;419,96;8
490;6;RAM;12;481,13;8
491;1;Printer;7;417,38;23
491;2;Keyboard;2;52,27;8
491;3;Headphones;3;68,44;23
491;4;Mouse;13;10,56;8
491;5;Hard drive;19;381,71;23
491;6;RAM;16;491,08;8
491;7;Graphics Card;9;28,85;23
491;8;Processor;10;217,15;8
492;1;Printer;17;99,82;8
492;2;Keyboard;7;282,25;8
492;3;Headphones;16;324,49;8
492;4;Mouse;14;384,60;8
492;5;Hard drive;10;426,92;8
492;6;RAM;18;337,10;8
493;1;Printer;13;38,99;23
493;2;Keyboard;7;111,90;8
493;3;Headphones;17;73,57;23
493;4;Mouse;10;38,60;8
493;5;Hard drive;2;299,89;23
493;6;RAM;7;278,71;8
493;7;Graphics Card;8;63,78;23
493;8;Processor;15;266,44;8
494;1;Printer;16;330,62;8
494;2;Keyboard;18;282,98;8
494;3;Headphones;1;250,52;8
494;4;Mouse;16;87,72;8
494;5;Hard drive;18;272,65;8
494;6;RAM;18;201,22;8
494;7;Graphics Card;9;213,64;8
494;8;Processor;12;121,79;8
494;9;Monitor;5;377,70;8
495;1;Printer;2;486,66;23
496;1;Printer;18;231,74;8
496;2;Keyboard;15;444,84;8
496;3;Headphones;6;224,94;8
496;4;Mouse;1;353,79;8
496;5;Hard drive;8;140,33;8
497;1;Printer;15;430,53;23
497;2;Keyboard;10;229,59;8
497;3;Headphones;2;361,97;23
497;4;Mouse;14;475,64;8
497;5;Hard drive;9;287,48;23
497;6;RAM;17;58,04;8
498;1;Printer;18;456,86;8
498;2;Keyboard;18;387,99;8
499;1;Printer;8;295,77;23
499;2;Keyboard;4;160,81;8
499;3;Headphones;9;299,62;23
